Domain Code,Domain,Area Code (ISO3),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","106.780806","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","107.671511","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","109.652046","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","109.987131","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","111.300707","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","110.874625","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","111.769612","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","115.155792","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","114.951315","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","115.900901","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","118.047373","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","117.746545","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","118.045231","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","117.224112","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","117.618078","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","117.476764","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","117.653407","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","117.406108","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","118.514137","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","118.950925","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","119.659635","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","119.601825","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","120.28163","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","120.485036","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","121.132725","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","121.345766","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","121.69691","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","121.272968","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","121.302944","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","121.016034","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","121.837153","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","122.765328","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7001","January","6121","Value","%","2.029935","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7002","February","6121","Value","%","1.990914","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7003","March","6121","Value","%","2.505515","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7004","April","6121","Value","%","3.976001","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7005","May","6121","Value","%","3.512021","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7006","June","6121","Value","%","2.788662","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7007","July","6121","Value","%","2.204691","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7008","August","6121","Value","%","2.196219","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7009","September","6121","Value","%","2.368465","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7010","October","6121","Value","%","2.252396","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7011","November","6121","Value","%","1.337686","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2020","2020","23014","Food price inflation","7012","December","6121","Value","%","1.137747","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23014","Food price inflation","7001","January","6121","Value","%","1.731339","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23014","Food price inflation","7002","February","6121","Value","%","1.556919","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23014","Food price inflation","7003","March","6121","Value","%","1.446067","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23014","Food price inflation","7004","April","6121","Value","%","0.329443","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23014","Food price inflation","7005","May","6121","Value","%","0.771151","E","Estimated value",""
"CP","Consumer Price Indices","ESP","Spain","2021","2021","23014","Food price inflation","7006","June","6121","Value","%","1.0777","E","Estimated value",""
